ID Pipedrive,Full Name,Hotel,Atribute,Region,City,Country,ISO
16035,"Rzeka Ayervady RV Paukan Cruise, Birma",Rzeka Ayervady RV Paukan Cruise,,,,Birma,MM
16059,"Images of a Golden Land Rejs, Birma",Images of a Golden Land Rejs,,,,Birma,MM
16017,"The Hotel @ Tharabar Gate, Bagan, Birma",The Hotel @ Tharabar Gate,,,Bagan,Birma,MM
16083,"Bagan Thiripyitsaya Sanctuary Resort, Bagan, Birma",Bagan Thiripyitsaya Sanctuary Resort,,,Bagan,Birma,MM
16084,"Aureum Palace Hotels & Resort, Bagan, Birma",Aureum Palace Hotels & Resort,,,Bagan,Birma,MM
16085,"Aureum Palace Hotel, Bagan, Birma",Aureum Palace Hotel,,,Bagan,Birma,MM
16031,"Sanctum Inle Resort, Inle Lake, Birma",Sanctum Inle Resort,,,Inle Lake,Birma,MM
16089,"Amara Mountain Resort, Kalaw, Birma",Amara Mountain Resort,,,Kalaw,Birma,MM
16048,"Mercure Mandalay Hill Resort, Mandalay, Birma",Mercure Mandalay Hill Resort,,,Mandalay,Birma,MM
16049,"Mandalay Hil Resort, Mandalay, Birma",Mandalay Hil Resort,,,Mandalay,Birma,MM
16062,"Hotel Shwe Pyi Thar, Mandalay, Birma",Hotel Shwe Pyi Thar,,,Mandalay,Birma,MM
16028,"Sandoway Resort, Ngapali Beach, Myanma, Ngapali, Birma",Sandoway Resort,"Ngapali Beach, Myanma",,Ngapali,Birma,MM
16087,"Amata Resort & Spa, Ngapali, Ngapali, Birma",Amata Resort & Spa,Ngapali,,Ngapali,Birma,MM
16088,"Amara Ocean Resort, Ngapali, Birma",Amara Ocean Resort,,,Ngapali,Birma,MM
16058,"Inle Princess Resort, Nyaungshwe, Birma",Inle Princess Resort,,,Nyaungshwe,Birma,MM
16043,"Pindaya Inle Inn, Pinaya, Birma",Pindaya Inle Inn,,,Pinaya,Birma,MM
16067,"Governor's Residence, Rangun, Birma",Governor's Residence,,,Rangun,Birma,MM
16019,"Sule Shangri-La, Yangon, Yangon, Birma",Sule Shangri-La,Yangon,,Yangon,Birma,MM
16066,"Governor's Residence, Yangon, Birma",Governor's Residence,,,Yangon,Birma,MM
16076,"Chatrium Hotel Royal Lake Yangon, Yangon, Birma",Chatrium Hotel Royal Lake Yangon,,,Yangon,Birma,MM
16081,"Best Western Green Hill Hotel, Yangon, Birma",Best Western Green Hill Hotel,,,Yangon,Birma,MM
21336,"Atix Hotel, La Paz, Boliwia",Atix Hotel,,,La Paz,Boliwia,BO
21314,"Parador Santa María La Real, Sucre, Boliwia",Parador Santa María La Real,,,Sucre,Boliwia,BO
21323,"Hotel Jardines de Uyuni, Uyuni, Boliwia",Hotel Jardines de Uyuni,,,Uyuni,Boliwia,BO
19346,"Shinde Camp, Botswana",Shinde Camp,,,,Botswana,BW
16024,"Savute Safari Lodge, Chobe, Botswana",Savute Safari Lodge,,,Chobe,Botswana,BW
16025,"Savute Elephant Lodge, A Belmond Safari, Chobe, Botswana",Savute Elephant Lodge,A Belmond Safari,,Chobe,Botswana,BW
16032,"Sanctuary Chobe Chilwero Lodge, Chobe, Botswana",Sanctuary Chobe Chilwero Lodge,,,Chobe,Botswana,BW
16047,"Muchenje Safari Lodge, Chobe, Botswana",Muchenje Safari Lodge,,,Chobe,Botswana,BW
19280,"Cresta Mowana Safari Resort and Spa, Chobe, Botswana",Cresta Mowana Safari Resort and Spa,,,Chobe,Botswana,BW
21078,"Chobe Chilwero Lodge, Chobe, Botswana",Chobe Chilwero Lodge,,,Chobe,Botswana,BW
21267,"Chobe Game Lodge, Chobe, Botswana",Chobe Game Lodge,,,Chobe,Botswana,BW
19348,"Savute Elephant Lodge, Belmond, Chobe National Park, Botswana",Savute Elephant Lodge,Belmond,,Chobe National Park,Botswana,BW
19379,"Linkwasha Camp, Hwange, Botswana",Linkwasha Camp,,,Hwange,Botswana,BW
16056,"Kalahari Plains Camp, Kalahari, Botswana",Kalahari Plains Camp,,,Kalahari,Botswana,BW
16065,"Haina Kalahari Lodge, Kalahari, Botswana",Haina Kalahari Lodge,,,Kalahari,Botswana,BW
22267,"Evolve Back Gham Dhao Lodge, Kalahari, Botswana",Evolve Back Gham Dhao Lodge,,,Kalahari,Botswana,BW
18722,"Royal Tree Lodge, Maun, Botswana",Royal Tree Lodge,,,Maun,Botswana,BW
16033,"Sanctuary Chief's Camp, Moremi, Botswana",Sanctuary Chief's Camp,,,Moremi,Botswana,BW
16008,"Vumbura Plains, Okavango, Botswana",Vumbura Plains,,,Okavango,Botswana,BW
16020,"Stanley's Camp, Okavango, Botswana",Stanley's Camp,,,Okavango,Botswana,BW
16023,"Shinde - Ker & Downey Botswana, Okavango, Botswana",Shinde - Ker & Downey Botswana,,,Okavango,Botswana,BW
16055,"Kanana - Ker & Downey Botswana, Okavango, Botswana",Kanana - Ker & Downey Botswana,,,Okavango,Botswana,BW
16072,"Eagle Island Lodge, A Belmond Safari, Okavango, Botswana",Eagle Island Lodge,A Belmond Safari,,Okavango,Botswana,BW
16079,"Camp Xakanaxa, Okavango, Botswana",Camp Xakanaxa,,,Okavango,Botswana,BW
19256,"Little Kwara Camp, Okavango, Botswana",Little Kwara Camp,,,Okavango,Botswana,BW
19274,"Gomoti Plains Camp - Machaba Safaris, Okavango, Botswana",Gomoti Plains Camp - Machaba Safaris,,,Okavango,Botswana,BW
21052,"Sanctuary Stanley's Camp, Okavango, Botswana",Sanctuary Stanley's Camp,,,Okavango,Botswana,BW
21053,"Sanctuary Chief's Camp, Okavango, Botswana",Sanctuary Chief's Camp,,,Okavango,Botswana,BW
21061,"Little Mombo Camp, Okavango, Botswana",Little Mombo Camp,,,Okavango,Botswana,BW
22268,"Kiri Camp, Okavango Delta, Botswana",Kiri Camp,,,Okavango Delta,Botswana,BW
22269,"Monachira Camp, Okavango Delta, Botswana",Monachira Camp,,,Okavango Delta,Botswana,BW
18756,"Camp Xakanaxa, Okawango, Botswana",Camp Xakanaxa,,,Okawango,Botswana,BW
19261,"Khwai River Lodge, Okawango, Botswana",Khwai River Lodge,,,Okawango,Botswana,BW
18982,"Asalem, Abraao, Brazylia",Asalem,,,Abraao,Brazylia,BR
16061,"Hotel Vila Galé Eco Resort de Angra, Angra, Brazylia",Hotel Vila Galé Eco Resort de Angra,,,Angra,Brazylia,BR
16042,"Pousada dos Reis, Armacao de Buzios, Brazylia",Pousada dos Reis,,,Armacao de Buzios,Brazylia,BR
16077,"Casas Brancas Boutique Hotel & Spa,  Armacao dos Buzios, Brazylia",Casas Brancas Boutique Hotel & Spa,,,Armacao dos Buzios,Brazylia,BR
16069,"Fazenda Sao Francisco do Corumbau, Bahia, Brazylia",Fazenda Sao Francisco do Corumbau,,,Bahia,Brazylia,BR
16040,"Rio Buzios Boutique Hotel, Buzios, Brazylia",Rio Buzios Boutique Hotel,,,Buzios,Brazylia,BR
15865,"Hotel das Cataratas, A Belmond Hotel, Iguazu, Brazylia",Hotel das Cataratas,A Belmond Hotel,,Iguazu,Brazylia,BR
16004,"Wish Foz do Iguacu Resort, Iguazu, Brazylia",Wish Foz do Iguacu Resort,,,Iguazu,Brazylia,BR
16082,"Belmond Hotel das Cataratas A Belmond Hotel, Iguazu, Brazylia",Belmond Hotel das Cataratas A Belmond Hotel,,,Iguazu,Brazylia,BR
16070,"Evolucao EcoLodge, Iranduba, Brazylia",Evolucao EcoLodge,,,Iranduba,Brazylia,BR
16011,"Tropical Executive Hotel, Manaus, Brazylia",Tropical Executive Hotel,,,Manaus,Brazylia,BR
16086,"Amazon Clipper Cruise, Manaus, Brazylia",Amazon Clipper Cruise,,,Manaus,Brazylia,BR
16046,"Nannai Muro Alto, Porto de Galinhas, Brazylia",Nannai Muro Alto,,,Porto de Galinhas,Brazylia,BR
15863,"Hotel Fasano Angra dos Reis, Porto Frade, Brazylia",Hotel Fasano Angra dos Reis,,,Porto Frade,Brazylia,BR
18970,"Gran Melia Iguazu, Puerto Iguazu, Brazylia",Gran Melia Iguazu,,,Puerto Iguazu,Brazylia,BR
15847,"Orla Copacabana Hotel, Rio de Janeiro, Brazylia",Orla Copacabana Hotel,,,Rio de Janeiro,Brazylia,BR
15888,"Copacabana Palace, A Belmond Hotel, Rio de Janeiro, Brazylia",Copacabana Palace,A Belmond Hotel,,Rio de Janeiro,Brazylia,BR
16005,"Windsor California Copacabana Hotel, Rio de Janeiro, Brazylia",Windsor California Copacabana Hotel,,,Rio de Janeiro,Brazylia,BR
16006,"Windsor Atlantica, Rio de Janeiro, Brazylia",Windsor Atlantica,,,Rio de Janeiro,Brazylia,BR
16044,"Oceano Copacabana Hotel, Rio de Janeiro, Brazylia",Oceano Copacabana Hotel,,,Rio de Janeiro,Brazylia,BR
16053,"Linx Galeao, Rio De Janeiro, Brazylia",Linx Galeao,,,Rio De Janeiro,Brazylia,BR
16060,"Hotel Windsor Atlantica, Rio de Janeiro, Brazylia",Hotel Windsor Atlantica,,,Rio de Janeiro,Brazylia,BR
16063,"Hotel Fasano Rio de Janeiro, Rio de Janeiro, Brazylia",Hotel Fasano Rio de Janeiro,,,Rio de Janeiro,Brazylia,BR
16064,"Hilton Rio de Janeiro Copacabana, Rio de Janeiro, Brazylia",Hilton Rio de Janeiro Copacabana,,,Rio de Janeiro,Brazylia,BR
21453,"Miramar by Windsor Copacabana, Rio de Janeiro, Brazylia",Miramar by Windsor Copacabana,,,Rio de Janeiro,Brazylia,BR
21468,"Hilton Copacabana Rio de Janeiro, Rio de Janeiro, Brazylia",Hilton Copacabana Rio de Janeiro,,,Rio de Janeiro,Brazylia,BR
16054,"Kenoa Exclusive Beach Spa & Resort, Sao Miguel, Brazylia",Kenoa Exclusive Beach Spa & Resort,,,Sao Miguel,Brazylia,BR
16071,"Estanplaza Paulista, Sao Paulo, Brazylia",Estanplaza Paulista,,,Sao Paulo,Brazylia,BR
18943,"Sao Paulo Airport Marriott Hotel, Sao Paulo, Brazylia",Sao Paulo Airport Marriott Hotel,,,Sao Paulo,Brazylia,BR
16014,"Thracian Cliffs Golf & Beach Resort, Bułgaria",Thracian Cliffs Golf & Beach Resort,,,,Bułgaria,BG
16003,"Zornitza Family Estate, Melnik, Bułgaria",Zornitza Family Estate,,,Melnik,Bułgaria,BG
16215,"Explora Atacama, Atacama, Chile",Explora Atacama,,,Atacama,Chile,CL
21315,"Nayara Alto Atacama, Atakama, Chile",Nayara Alto Atacama,,,Atakama,Chile,CL
21478,"Awasi Atacama, Atakama, Chile",Awasi Atacama,,,Atakama,Chile,CL
21457,"La Casona At Matetic Vineyards, Casablanca Valley, Chile",La Casona At Matetic Vineyards,,,Casablanca Valley,Chile,CL
16209,"Hacienda Vik, Colchagua Valley, Chile",Hacienda Vik,,,Colchagua Valley,Chile,CL
15851,"Nayara Hangaroa, Hanga Roa, Chile",Nayara Hangaroa,,,Hanga Roa,Chile,CL
16165,"Taha Tai Hotel, Hanga Roa, Chile",Taha Tai Hotel,,,Hanga Roa,Chile,CL
15866,"Hotel Altiplanico Puerto Natales, Patagonia, Chile",Hotel Altiplanico Puerto Natales,,,Patagonia,Chile,CL
16200,"Hotel Las Torres Patagonia, Patagonia, Chile",Hotel Las Torres Patagonia,,,Patagonia,Chile,CL
16039,"Rio Serrano, Punta Arenas, Chile",Rio Serrano,,,Punta Arenas,Chile,CL
16203,"Hotel Cabo De Hornos, Punta Arenas, Chile",Hotel Cabo De Hornos,,,Punta Arenas,Chile,CL
16166,"Swissotel Quito, Quito, Chile",Swissotel Quito,,,Quito,Chile,CL
16204,"Hotel Awasi Atacama, San Pedro Atacama, Chile",Hotel Awasi Atacama,,,San Pedro Atacama,Chile,CL
15899,"Awasi Atacama, San Pedro de Atacama, Chile",Awasi Atacama,,,San Pedro de Atacama,Chile,CL
16164,"Terrantai Lodge Hotel, San Pedro de Atacama, Chile",Terrantai Lodge Hotel,,,San Pedro de Atacama,Chile,CL
16152,"Vina Casa Silva, Santa Cruz, Chile",Vina Casa Silva,,,Santa Cruz,Chile,CL
16201,"Hotel Casa Real, Santa Rita, Chile",Hotel Casa Real,,,Santa Rita,Chile,CL
15802,"The Ritz-Carlton, Santiago, Chile",The Ritz-Carlton,,,Santiago,Chile,CL
15812,"The Aubrey Boutique Hotel - Santiago de Chile, Santiago, 	Chile",The Aubrey Boutique Hotel - Santiago de Chile,,,Santiago,Chile,CL
16156,"The Singular Santiago, Santiago, Chile",The Singular Santiago,,,Santiago,Chile,CL
16159,"The Ritz-Carlton Santiago, Santiago, Chile",The Ritz-Carlton Santiago,,,Santiago,Chile,CL
16205,"Holiday Inn Santiago - Airport Terminal, an IHG Hotel, Santiago, Chile",Holiday Inn Santiago - Airport Terminal,an IHG Hotel,,Santiago,Chile,CL
21317,"Mandarin Oriental, Santiago, Santiago, Chile",Mandarin Oriental,,,Santiago,Chile,CL
21825,"Holiday Inn Santiago Airport, Santiago, Chile",Holiday Inn Santiago Airport,,,Santiago,Chile,CL
15874,"Explora Patagonia Hotel Salto Chico, Torres del Paine, Chile",Explora Patagonia Hotel Salto Chico,,,Torres del Paine,Chile,CL
21465,"Hosteria Lago Grey, Torres del Paine, Chile",Hosteria Lago Grey,,,Torres del Paine,Chile,CL
21477,"Awasi Patagonia, Torres del Paine, Chile",Awasi Patagonia,,,Torres del Paine,Chile,CL
16202,"Hotel Casa Higueras, Valparaiso, Chile",Hotel Casa Higueras,,,Valparaiso,Chile,CL
21320,"Hotel Tayka del Desierto, Atakama, Boliwia, Hotel Casa Higueras, Valparaiso, Chile",Hotel Tayka del Desierto,"Atakama, Boliwia, Hotel Casa Higueras",,Valparaiso,Chile,CL
16174,"Sheraton Miramar Hotel and Convention Center, Vina del Mar, Chile",Sheraton Miramar Hotel and Convention Center,,,Vina del Mar,Chile,CL
16214,"Explora Rapa Nui, Wyspa Wielkanocna, Chile",Explora Rapa Nui,,,Wyspa Wielkanocna,Chile,CL
21812,"Nayara Hangaroa, Wyspa Wielkanocna, Chile",Nayara Hangaroa,,,Wyspa Wielkanocna,Chile,CL
15895,"Camping in Torres Del Paine, Patagonia, Chile",Camping in Torres Del Paine,,Patagonia,,Chile,CL
16223,"Chiny, delegacja IMPEXMETAL SA",,delegacja IMPEXMETAL SA,,,Chiny,CN
16222,"CHINY, przeloty wewnętrzne",,,,,CHINY,CN
16155,"The Temple House, Chengdu, Chiny",The Temple House,,,Chengdu,Chiny,CN
16206,"Hilton Chongqing, Chongqing, Chiny",Hilton Chongqing,,,Chongqing,Chiny,CN
16221,"Conrad, Dalian, Chiny",Conrad,,,Dalian,Chiny,CN
16175,"Shanshui Villa Hotel, Guilin, Chiny",Shanshui Villa Hotel,,,Guilin,Chiny,CN
16176,"Shangri-La, Guilin, Chiny",Shangri-La,,,Guilin,Chiny,CN
16188,"Lijiang Waterfall Hotel Guilin, Guilin, Chiny",Lijiang Waterfall Hotel Guilin,,,Guilin,Chiny,CN
16210,"Guilin Lijiang Waterfall Hotel, Guilin, Chiny",Guilin Lijiang Waterfall Hotel,,,Guilin,Chiny,CN
21448,"Shangri-La Guilin, Guilin, Chiny",Shangri-La Guilin,,,Guilin,Chiny,CN
21476,"Banyan Tree Yangshuo, Guilin, Chiny",Banyan Tree Yangshuo,,,Guilin,Chiny,CN
16190,"Kempinski Hotel Guiyang, Guiyang, Chiny",Kempinski Hotel Guiyang,,,Guiyang,Chiny,CN
17548,"InterContinental Grand Stanford Hong Kong, Hong Kong",InterContinental Grand Stanford Hong Kong,,,Hong Kong,Chiny,CN
19771,"Crowne Plaza Hong Kong Causeway Bay an IHG Hotel, Hong Kong",Crowne Plaza Hong Kong Causeway Bay an IHG Hotel,,,Hong Kong,Chiny,CN
17273,"W Hong Kong, Hongkong",W Hong Kong,,,Hong kong,Chiny,CN
17315,"Hyatt, Hongkong",Hyatt,,,Hong kong,Chiny,CN
17513,"The Peninsula Hong Kong, Hongkong",The Peninsula Hong Kong,,,Hong kong,Chiny,CN
16157,"The Ritz-Carlton, Hong Kong, Hongkong, Chiny",The Ritz-Carlton,Hong Kong,,Hongkong,Chiny,CN
16162,"The Peninsula Hong Kong, Hongkong, Chiny",The Peninsula Hong Kong,,,Hongkong,Chiny,CN
16191,"JW Marriott Hotel Hong Kong, Hongkong, Chiny",JW Marriott Hotel Hong Kong,,,Hongkong,Chiny,CN
16196,"InterContinental Grand Stanford Hong Kong, Hongkong, Chiny",InterContinental Grand Stanford Hong Kong,,,Hongkong,Chiny,CN
16199,"Hotel Sofitel Guangzhou Sunrich, Kanton, Chiny",Hotel Sofitel Guangzhou Sunrich,,,Kanton,Chiny,CN
16144,"Wyndham Grand Plaza Royale Colorful Yunnan, Kunming,  Chiny",Wyndham Grand Plaza Royale Colorful Yunnan,,,Kunming,Chiny,CN
16195,"Intercontinental Kunming, Kunming, Chiny",Intercontinental Kunming,,,Kunming,Chiny,CN
16177,"Shangri La Hotel Lhasa, Lhasa, Chiny",Shangri La Hotel Lhasa,,,Lhasa,Chiny,CN
16230,"Banyan Tree Lijiang, Lijang, Chiny",Banyan Tree Lijiang,,,Lijang,Chiny,CN
16151,"Waldorf Astoria Beijing, Pekin, Chiny",Waldorf Astoria Beijing,,,Pekin,Chiny,CN
16163,"The Peninsula Beijing, Pekin, Chiny",The Peninsula Beijing,,,Pekin,Chiny,CN
16167,"Swissotel Beijing Hong Kong Macau Center, Pekin, Chiny",Swissotel Beijing Hong Kong Macau Center,,,Pekin,Chiny,CN
16180,"rejs po Jangcy, The Peninsula Beijing, Pekin, Chiny",rejs po Jangcy,The Peninsula Beijing,,Pekin,Chiny,CN
16189,"Legendale Hotel Beijing, Pekin, Chiny",Legendale Hotel Beijing,,,Pekin,Chiny,CN
16207,"Hilton Beijing Wangfujing, Pekin, Chiny",Hilton Beijing Wangfujing,,,Pekin,Chiny,CN
16208,"Han's Royal Garden Hotel, Pekin, Chiny",Han's Royal Garden Hotel,,,Pekin,Chiny,CN
16212,"Four Seasons Beijing, Pekin, Chiny",Four Seasons Beijing,,,Pekin,Chiny,CN
16219,"Courtyard By Marriott Beijing Changping, Pekin, Chiny",Courtyard By Marriott Beijing Changping,,,Pekin,Chiny,CN
16220,"Cordis Beijing Capital Airport, Pekin, Chiny",Cordis Beijing Capital Airport,,,Pekin,Chiny,CN
16192,"Jing's Residence Pingyao, Pingyao, Chiny",Jing's Residence Pingyao,,,Pingyao,Chiny,CN
16216,"Elite Spring Villas, Quanzhou, Chinhy",Elite Spring Villas,,,Quanzhou,Chiny,CN
16229,"Banyan Tree Ringha, Ringha, Chiny",Banyan Tree Ringha,,,Ringha,Chiny,CN
16187,"Mandarin Oriental, Sanya, Sanya, Chiny",Mandarin Oriental,Sanya,,Sanya,Chiny,CN
16172,"Six Senses Qing Cheng Mountain, Syczuan, Chiny",Six Senses Qing Cheng Mountain,,,Syczuan,Chiny,CN
16150,"Waldorf Astoria Shanghai on the Bund, Szanghaj, Chiny",Waldorf Astoria Shanghai on the Bund,,,Szanghaj,Chiny,CN
16158,"The Ritz-Carlton Shanghai, Pudong, Szanghaj, Chiny",The Ritz-Carlton Shanghai,Pudong,,Szanghaj,Chiny,CN
16160,"The PuLi Hotel and Spa, Szanghaj, Chiny",The PuLi Hotel and Spa,,,Szanghaj,Chiny,CN
16161,"The Peninsula Shanghai, Szanghaj, Chiny",The Peninsula Shanghai,,,Szanghaj,Chiny,CN
16178,"Shanghai Marriott Marquis City Centre, Szanghaj, Chiny",Shanghai Marriott Marquis City Centre,,,Szanghaj,Chiny,CN
16211,"Grand Central Hotel Shanghai, Szanghaj, Chiny",Grand Central Hotel Shanghai,,,Szanghaj,Chiny,CN
20587,"Mandarin Oriental Pudong, Shanghai, Szanghaj, Chiny",Mandarin Oriental Pudong,Shanghai,,Szanghaj,Chiny,CN
21469,"Fairmont Peace Hotel, Szanghaj, Chiny",Fairmont Peace Hotel,,,Szanghaj,Chiny,CN
16217,"Da Zhong Airport Hotel Shanghai, Szanghaj",Da Zhong Airport Hotel Shanghai,,,Szanghaj,Chiny,CN
16186,"Mansion Hotel Shanghai, Sznghaj, Chiny",Mansion Hotel Shanghai,,,Sznghaj,Chiny,CN
16148,"Westin Xian, Xian, Chiny",Westin Xian,,,Xian,Chiny,CN
16154,"The Westin Xian, Xian, Chiny",The Westin Xian,,,Xian,Chiny,CN
16169,"Sofitel Xian On Renmin Square, Xian, Chiny",Sofitel Xian On Renmin Square,,,Xian,Chiny,CN
16170,"Sofitel Legend Peoples Grand Hotel Xian, Xian, Chiny",Sofitel Legend Peoples Grand Hotel Xian,,,Xian,Chiny,CN
16173,"Sheraton Xian Hotel, Xian, Chiny",Sheraton Xian Hotel,,,Xian,Chiny,CN
16218,"Crowne Plaza Xi'an, an IHG Hotel, Xian, Chiny",Crowne Plaza Xi'an,an IHG Hotel,,Xian,Chiny,CN
21467,"Hilton Xi'an, Xian, Chiny",Hilton Xi'an,,,Xian,Chiny,CN
16227,"Banyan Tree Yangshuo,Yangshuo, Chiny",Banyan Tree Yangshuo,,,Yangshuo,Chiny,CN
16231,"Art Hotel, Yangshuo, Chiny",Art Hotel,,,Yangshuo,Chiny,CN
16228,"Banyan Tree Ringha, Yunnan, Chiny",Banyan Tree Ringha,,,Yunnan,Chiny,CN
16183,"Pullman Zhangjiajie, Zhangjiajie, Chiny",Pullman Zhangjiajie,,,Zhangjiajie,Chiny,CN
16198,"Huatian Hotel, Zhangjiajie, Chiny",Huatian Hotel,,,Zhangjiajie,Chiny,CN
16149,"Wanda Realm Zhangzhou, Zhangzhou, Chiny",Wanda Realm Zhangzhou,,,Zhangzhou,Chiny,CN
16171,"Sofitel Hangzhou Westlake, Zhengzhou, Chiny",Sofitel Hangzhou Westlake,,,Zhengzhou,Chiny,CN
16145,"WILLE od DMC Orgon Travel, Chorwacja",WILLE od DMC Orgon Travel,,,,Chorwacja,HR
16153,"Villa Happiness, Chorwacja",Villa Happiness,,,,Chorwacja,HR
16184,"prywatna willa, Chorwacja",prywatna willa,,,,Chorwacja,HR
16193,"Jacht Corsario, Chorwacja",Jacht Corsario,,,,Chorwacja,HR
16146,"Willa Luxury Moon, Vhorwacja",Willa Luxury Moon,,,,Chorwacja,HR
21316,"Meneghetti Wine Hotel and Winery - Relais & Chateaux, Bale, Chorwacja",Meneghetti Wine Hotel and Winery - Relais & Chateaux,,,Bale,Chorwacja,HR
16245,"Villa Infinity - Brac, Croatia, Brac, Chorwacja",Villa Infinity - Brac,Croatia,,Brac,Chorwacja,HR
21475,"Bluesun hotel Berulia, Brela, Chorwacja",Bluesun hotel Berulia,,,Brela,Chorwacja,HR
22033,"San Canzian Hotel & Residences, Buje, Chorwacja",San Canzian Hotel & Residences,,,Buje,Chorwacja,HR
16262,"Falkensteiner Hotel & Spa Iadera, Dalmacja, Chorwacja",Falkensteiner Hotel & Spa Iadera,,,Dalmacja,Chorwacja,HR
16263,"Falkensteiner Family Hotel Diadora, Dalmacja, Chorwacja",Falkensteiner Family Hotel Diadora,,,Dalmacja,Chorwacja,HR
16354,"Aminess Bellevue Hotel,  Dubrovnik, Chorwacja",Aminess Bellevue Hotel,,,Dubrovnik,Chorwacja,HR
16247,"Villa Dubrovnik, Dubrownik, Chorwacja",Villa Dubrovnik,,,Dubrownik,Chorwacja,HR
16248,"Sun Gardens Dubrovnik, Dubrownik, Chorwacja",Sun Gardens Dubrovnik,,,Dubrownik,Chorwacja,HR
16249,"Rixos Premium Dubrovnik, Dubrownik, Chorwacja",Rixos Premium Dubrovnik,,,Dubrownik,Chorwacja,HR
16256,"Hotel Excelsior, Dubrownik, Chorwacja",Hotel Excelsior,,,Dubrownik,Chorwacja,HR
16257,"Hotel Dubrovnik Palace, Dubrownik, Chorwacja",Hotel Dubrovnik Palace,,,Dubrownik,Chorwacja,HR
16258,"Hotel Bellevue Dubrovnik, Dubrownik, Chorwacja",Hotel Bellevue Dubrovnik,,,Dubrownik,Chorwacja,HR
16302,"Hotel Villa Dubrovnik, Dubrownik, Chorwacja",Hotel Villa Dubrovnik,,,Dubrownik,Chorwacja,HR
16347,"Villa Palazzo Vimbula, Dubrownik, Chorwacja",Villa Palazzo Vimbula,,,Dubrownik,Chorwacja,HR
21463,"Hotel Excelsior Dubrovnik, Dubrownik, Chorwacja",Hotel Excelsior Dubrovnik,,,Dubrownik,Chorwacja,HR
16265,"Amfora Hvar Grand Beach Resort, Hvar, Chorwacja",Amfora Hvar Grand Beach Resort,,,Hvar,Chorwacja,HR
21460,"Ikador Luxury Boutique Hotel & Spa, Ika, Chorwacja",Ikador Luxury Boutique Hotel & Spa,,,Ika,Chorwacja,HR
16252,"Meneghetti Wine Hotel & WineryMeneghetti Wine Hotel and Winery - Relais & Chateaux, Istria, Chorwacja",Meneghetti Wine Hotel & WineryMeneghetti Wine Hotel and Winery - Relais & Chateaux,,,Istria,Chorwacja,HR
16253,"Kempinski Hotel Adriatic Istria Croatia, Istria, Chorwacja",Kempinski Hotel Adriatic Istria Croatia,,,Istria,Chorwacja,HR
16254,"Ikador Luxury Boutique Hotel & Spa, Istria, Chorwacja",Ikador Luxury Boutique Hotel & Spa,,,Istria,Chorwacja,HR
16255,"Hotel Monte Mulini, Istria, Chorwacja",Hotel Monte Mulini,,,Istria,Chorwacja,HR
16260,"Grand Park Hotel Rovinj, Istria, Chorwacja",Grand Park Hotel Rovinj,,,Istria,Chorwacja,HR
16261,"Grand Park Hotel Rovinj by Maistra Collection, Istria, Chorwacja",Grand Park Hotel Rovinj by Maistra Collection,,,Istria,Chorwacja,HR
16287,"Villa Silvia (HMZ), Istria, Chorwacja",Villa Silvia (HMZ),,,Istria,Chorwacja,HR
16288,"Villa Lea, Istria, Chorwacja",Villa Lea,,,Istria,Chorwacja,HR
16289,"Villa helena, Istria, Chorwacja",Villa helena,,,Istria,Chorwacja,HR
16294,"San Canzian Hotel & Residences, Istria, Chorwacja",San Canzian Hotel & Residences,,,Istria,Chorwacja,HR
16299,"Lone Hotel by Maistra Collection, Istria, Chorwacja",Lone Hotel by Maistra Collection,,,Istria,Chorwacja,HR
16312,"Aminess Khalani Beach Hotel, Makarska, Chorwacja",Aminess Khalani Beach Hotel,,,Makarska,Chorwacja,HR
16305,"Hotel Bellevue, Mali Losinj, Chorwacja",Hotel Bellevue,,,Mali Losinj,Chorwacja,HR
16311,"Boutique Hotel Alhambra, Mali Losinj, Chorwacja",Boutique Hotel Alhambra,,,Mali Losinj,Chorwacja,HR
